P,L2-NORM,MAX C_in,MAX C_SR,MAX y,PERIOD,point_type,system_id
0.72242844537,7.5689407161,0.27659176713,7.5562521801,0.33972569639,1.924259006,,P1
0.72244057091,7.5688701101,0.27684303771,7.5575722627,0.33977412847,1.9242518445,,P1
0.72244237422,7.5688536375,0.27734402803,7.560341648,0.33987175621,1.9242543124,,P1
0.72245181517,7.5687689225,0.27834346786,7.5658117503,0.34006447872,1.924266329,,P1
0.72249295323,7.5683986937,0.28033909749,7.5765230054,0.34044127162,1.9243193436,,P1
0.72266387886,7.5668599133,0.28431171432,7.5970022268,0.34115941288,1.9245402675,,P1
0.72313377409,7.5626256015,0.29019416187,7.6252689703,0.3421450335,1.9251524236,,P1
0.72427053752,7.5523549154,0.2987571404,7.66208586,0.34341503114,1.9266639783,,P1
0.72673335259,7.5299384191,0.31086254678,7.7057594358,0.34488322765,1.9301028992,,P1
0.7314161201,7.4863330633,0.32738514662,7.7513913883,0.34629201051,1.9374268229,,P1
0.7375189599,7.4251777684,0.34582393465,7.7883983827,0.34710798069,1.9496035214,,P1
0.74223674069,7.3637486594,0.36334692688,7.8189694321,0.34720571495,1.9658656927,,P1
0.7404248194,7.3156189564,0.38190948038,7.8681679428,0.34660777626,1.9905688519,,P1
0.736024412,7.3140641187,0.38712345405,7.8946721201,0.34628866161,2.0002720862,,P1
0.72253873014,7.3399175301,0.39340168262,7.956558206,0.34576672349,2.0172080196,,P1
0.70999616694,7.3775769065,0.39556851785,8.0090066228,0.34552138876,2.0282805845,,P1
0.69985589758,7.4131402686,0.39627447594,8.051237535,0.34542032622,2.036073544,,P1
0.68605317016,7.4671347149,0.39636854408,8.1099796573,0.34538647122,2.045947434,,P1
0.66739553659,7.5489701934,0.39551067489,8.1933368124,0.34549576867,2.0588256312,,P1
0.64756970627,7.6464090274,0.39380324388,8.2885164014,0.34578067645,2.0725935328,,P1
0.62960638784,7.7440904541,0.39176622885,8.3818727187,0.34617769548,2.085480583,,P1
0.61312435381,7.8419614409,0.38958306293,8.4743757636,0.34665483713,2.0978015487,,P1
0.59787719608,7.9399954333,0.38733641246,8.5665147532,0.34719288307,2.1096930322,,P1
0.58368920431,8.0381708907,0.3850730312,8.6585420607,0.34777850661,2.1212189228,,P1
0.57042648038,8.1364707523,0.3828187354,8.7506081758,0.34840175491,2.1324104418,,P1
0.55798255941,8.2348810696,0.38058257385,8.8427845395,0.349056409,2.143283219,,P1
0.54627025714,8.3333901343,0.37837087031,8.9351127239,0.34973639871,2.1538453257,,P1
0.53521662557,8.4319879425,0.37619207928,9.0276224952,0.35043729142,2.1641012894,,P1
0.52475962344,8.5306658448,0.37404444301,9.1203214036,0.35115539394,2.1740541757,,P1
0.51484580617,8.6294162992,0.37192686741,9.2132108871,0.35188781152,2.1837066829,,P1
0.50542865831,8.7282326884,0.3698462069,9.3062992373,0.35263253404,2.1930617118,,P1
0.49646735054,8.8271091759,0.36779433425,9.3995642428,0.35338658347,2.202122648,,P1
0.48792578877,8.926040592,0.36577284675,9.4929999757,0.35414860388,2.210893484,,P1
0.47977187045,9.0250223398,0.36377863729,9.5866191914,0.35491707548,2.219378852,,P1
0.47197689246,9.1240503179,0.36181732107,9.6803884342,0.35569071845,2.2275840065,,P1
0.4645150723,9.2231208549,0.35987785851,9.7742966255,0.35646837824,2.2355147808,,P1
0.45736315573,9.3222306546,0.35796588431,9.8683570109,0.35724907627,2.2431775305,,P1
0.45050009171,9.4213767494,0.35607864037,9.9625272473,0.35803195778,2.2505790717,,P1
0.44390676027,9.5205564602,0.35420903303,10.05683364,0.35881626712,2.257726619,,P1
0.43756574283,9.6197673624,0.35236595428,10.151236278,0.35960126734,2.2646277247,,P1
0.43146112682,9.7190072559,0.3505462867,10.245740091,0.36038651183,2.2712902226,,P1
0.42557833834,9.8182741402,0.34874377428,10.340324542,0.36117143315,2.2777221751,,P1
0.41990399797,9.9175661915,0.34695718333,10.434999918,0.36195518743,2.2839318251,,P1
0.4144257958,10.016881744,0.34519015244,10.529750769,0.36273848106,2.2899275521,,P1
0.40913238265,10.116219272,0.34344399631,10.624561177,0.36352025471,2.2957178326,,P1
0.4040132749,10.215577377,0.34170907599,10.719415492,0.36430001333,2.3013112045,,P1
0.39905877084,10.314954772,0.33999393481,10.814339515,0.36507786202,2.3067162351,,P1
0.39425987699,10.414350272,0.3382913101,10.9093036,0.36585333768,2.3119414927,,P1
0.3896082428,10.513762782,0.33659750991,11.004300133,0.36662586088,2.3169955211,,P1
0.38509610272,10.613191292,0.33492586566,11.099328358,0.36739602356,2.3218868174,,P1
0.38071618702,10.712634867,0.33326518316,11.194379719,0.36816319858,2.3266237985,,P1
0.37646182933,10.812092628,0.33161408629,11.289446715,0.36892728051,2.3312148384,,P1
0.37232668955,10.911563769,0.32997307779,11.384527208,0.36968797918,2.3356681688,,P1
0.36830487756,11.011047533,0.32834394928,11.47961518,0.37044524246,2.3399919225,,P1
0.36439087895,11.110543216,0.32672955065,11.574706801,0.37119899448,2.3441941079,,P1
0.36057952462,11.210050154,0.3251225932,11.669794379,0.37194908881,2.3482825989,,P1
0.3568659636,11.309567729,0.32352393871,11.764874318,0.37269540267,2.3522651254,,P1
0.35324563837,11.409095356,0.3219316051,11.85993451,0.37343765346,2.3561492669,,P1
0.34971426241,11.508632485,0.32034759221,11.954986739,0.37417606581,2.3599424456,,P1
0.34626779985,11.608178596,0.31877249656,12.050017658,0.37491074456,2.363651922,,P1
0.34290244691,11.707733198,0.31720747315,12.145016645,0.3756411405,2.36728479,,P1
0.33961461488,11.807295822,0.31564475005,12.239993277,0.37636738394,2.3708479743,,P1
0.33640091468,11.906866025,0.31408814402,12.334935931,0.37708951373,2.3743482277,,P1
0.33325814265,12.006443381,0.31254119221,12.429838052,0.37780738255,2.3777921288,,P1
0.33018326755,12.106027486,0.3109952998,12.524700932,0.37852050635,2.3811860819,,P1
0.32717341858,12.205617948,0.30945324488,12.619516989,0.37922906623,2.3845363152,,P1
0.32422587444,12.305214393,0.30791391522,12.714283923,0.37993317012,2.3878488816,,P1
0.32133805321,12.40481646,0.30637894725,12.808996491,0.38063242908,2.3911296589,,P1
0.31850750303,12.504423796,0.30484602796,12.903650962,0.38132685639,2.3943843502,,P1
0.31573189353,12.604036062,0.30331373485,12.998249612,0.38201623615,2.3976184854,,P1
0.31300900789,12.703652924,0.30178338969,13.092786826,0.38270096768,2.4008374223,,P1
0.31033673553,12.803274057,0.30025321981,13.187256426,0.38338055146,2.4040463488,,P1
0.30771306534,12.902899141,0.29872185559,13.281653015,0.38405488683,2.4072502844,,P1
0.30513607939,13.002527859,0.29719018442,13.375973619,0.38472373082,2.4104540826,,P1
0.30260394719,13.102159899,0.29565659797,13.470214297,0.38538706275,2.4136624327,,P1
0.30011492025,13.201794947,0.2941204643,13.564375193,0.38604498753,2.4168798632,,P1
0.29766732719,13.30143269,0.2925807475,13.658454262,0.38669699927,2.4201107434,,P1
0.29525956906,13.401072813,0.29103676604,13.752439385,0.38734303528,2.4233592863,,P1
0.29289011514,13.500714997,0.28948767103,13.846328907,0.38798295061,2.4266295516,,P1
0.29055749893,13.600358915,0.28793251513,13.940116714,0.38861652029,2.429925448,,P1
0.28826031456,13.700004234,0.28637035214,14.033807615,0.38924353716,2.4332507358,,P1
0.28599721334,13.799650609,0.28480015227,14.127384876,0.38986377792,2.43660903,,P1
0.28376690069,13.89929768,0.28322083331,14.220849982,0.39047699452,2.4400038024,,P1
0.28156813322,13.998945071,0.28163122322,14.314190199,0.39108292123,2.4434383845,,P1
0.27939971606,14.098592383,0.28003015302,14.407412796,0.3916815871,2.4469159696,,P1
0.27726050046,14.198239194,0.27841612111,14.500495165,0.39227209774,2.4504396153,,P1
0.27514938149,14.297885046,0.27678772795,14.593443987,0.39285435025,2.4540122456,,P1
0.27306529601,14.397529446,0.27514239307,14.686241565,0.39342811361,2.4576366527,,P1
0.27100722083,14.49717185,0.27348048472,14.778882314,0.39399271871,2.461315499,,P1
0.26897417098,14.596811661,0.27179933637,14.871355821,0.39454776481,2.4650513185,,P1
0.26696519826,14.696448208,0.27009697547,14.963652009,0.3950926695,2.4688465178,,P1
0.2649793899,14.796080734,0.26836953139,15.055759128,0.39562699242,2.4727033774,,P1
0.26301586747,14.895708375,0.26661514792,15.147657219,0.39614993477,2.4766240517,,P1
0.26107378597,14.995330132,0.26483111405,15.239336642,0.39666072087,2.4806105692,,P1
0.25915233317,15.094944835,0.26301347964,15.330775855,0.39715845102,2.4846648318,,P1
0.25725072927,15.194551094,0.2611580659,15.421947077,0.39764209095,2.4887886132,,P1
0.25536822688,15.294147236,0.25925990799,15.512830561,0.398110445,2.4929835564,,P1
0.25350411161,15.393731213,0.25731413693,15.603386998,0.398562045,2.4972511691,,P1
0.25165770319,15.493300473,0.25531279156,15.693581379,0.39899512617,2.5015928175,,P1
0.24982835782,15.592851767,0.25324663077,15.783357656,0.39940753533,2.5060097164,,P1
0.24801547206,15.692380865,0.25110657617,15.872661573,0.39979660717,2.5105029141,,P1
0.24621848943,15.791882098,0.24887791188,15.96140305,0.40015886257,2.5150732681,,P1
0.24443691178,15.891347621,0.2465413538,16.049477775,0.40048966472,2.5197214067,,P1
0.24267031931,15.990766111,0.24407220574,16.136731661,0.40078302086,2.5244476627,,P1
0.24091840809,16.09012035,0.24143502236,16.222953956,0.40102991274,2.5292519556,,P1
0.23918106534,16.189382294,0.23857375675,16.307808138,0.40121687094,2.5341335644,,P1
0.23745897214,16.288498925,0.23539248805,16.390710445,0.40132059181,2.5390890564,,P1
0.23575284006,16.387366186,0.23172480355,16.470628979,0.40129975901,2.5441148022,,P1
0.23406730143,16.485690889,0.22714883478,16.544936,0.40105133372,2.5491947821,,P1
0.23242971826,16.581820414,0.21964807301,16.600779184,0.40007927548,2.5542410498,,P1
0.23048086477,16.680771047,0.2147897209,16.674605255,0.39957927871,2.5619979462,BP,P1
